Gurobi 9.1.2 (linux64) logging started Fri Mar  4 19:04:44 2022

Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35721 rows, 35801 columns and 440041 nonzeros
Model fingerprint: 0xaecf1e8d
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Presolve removed 6841 rows and 6841 columns
Presolve time: 3.28s
Presolved: 28880 rows, 28960 columns, 406823 nonzeros
Presolved model has 297303 quadratic objective terms

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   27340    9.2919736e+00   0.000000e+00   4.898747e+02    463s
   27481    8.5026691e+00   0.000000e+00   2.377516e+02    468s
   27622    8.5026691e+00   0.000000e+00   2.515730e+02    472s
   27763    8.5026691e+00   0.000000e+00   3.690935e+02    478s
   27904    8.5026691e+00   0.000000e+00   2.855558e+02    483s
   28045    8.5026691e+00   0.000000e+00   7.704979e+02    488s
   28186    8.5026691e+00   0.000000e+00   6.258228e+02    493s
   28327    7.8662240e+00   0.000000e+00   2.466139e+02    498s
   28468    7.8662240e+00   0.000000e+00   2.579693e+02    503s
   28609    7.8662240e+00   0.000000e+00   4.056501e+02    509s
   28750    7.8662240e+00   0.000000e+00   3.366883e+02    513s
   28891    7.8662240e+00   0.000000e+00   7.932264e+02    518s
   29032    7.8662240e+00   0.000000e+00   3.794908e+02    522s
   29173    7.8662240e+00   0.000000e+00   5.885533e+02    527s
   29314    7.8662240e+00   0.000000e+00   3.947929e+02    533s
   29455    7.8662240e+00   0.000000e+00   9.158538e+02    539s
   29596    7.8662240e+00   0.000000e+00   7.525733e+02    544s
   29737    7.8662240e+00   0.000000e+00   1.287022e+03    548s
   29878    7.8662240e+00   0.000000e+00   6.571247e+02    553s
   30019    7.8662240e+00   0.000000e+00   1.213268e+03    558s
   30160    7.8662240e+00   0.000000e+00   9.586380e+02    563s
   30301    7.8662240e+00   0.000000e+00   2.055094e+03    568s
   30442    7.8662240e+00   0.000000e+00   9.336334e+02    573s
   30583    7.8662240e+00   0.000000e+00   2.296811e+03    578s
   30724    7.8662240e+00   0.000000e+00   1.250664e+03    583s
   30865    7.8662240e+00   0.000000e+00   2.120531e+03    588s
   31006    7.8662240e+00   0.000000e+00   7.223844e+02    593s
   31147    7.8662240e+00   0.000000e+00   2.754954e+03    598s
   31288    7.8662240e+00   0.000000e+00   1.785059e+03    603s
   31429    7.8662240e+00   0.000000e+00   2.669459e+03    608s
   31570    7.8662240e+00   0.000000e+00   1.511364e+03    613s
   31711    7.8662240e+00   0.000000e+00   4.273500e+03    619s
   31852    7.8662240e+00   0.000000e+00   2.333811e+03    624s
   31993    7.8662240e+00   0.000000e+00   3.951723e+03    630s
   32134    7.8662240e+00   0.000000e+00   1.952947e+03    635s
   32275    7.8662240e+00   0.000000e+00   6.156321e+03    640s
   32416    7.8662240e+00   0.000000e+00   1.307711e+03    646s
   32557    7.8662240e+00   0.000000e+00   1.007451e+04    652s
   32698    7.8662240e+00   0.000000e+00   2.529050e+03    657s
   32839    7.8662240e+00   0.000000e+00   8.332959e+03    663s
   32980    7.8662240e+00   0.000000e+00   3.181065e+03    668s
   33121    7.8662240e+00   0.000000e+00   9.367115e+03    675s
   33262    7.8662240e+00   0.000000e+00   6.330948e+03    680s
   33403    7.8662240e+00   0.000000e+00   9.269754e+03    686s
   33544    7.8662240e+00   0.000000e+00   3.751031e+03    692s
   33685    7.8662240e+00   0.000000e+00   1.337110e+04    699s
   33826    7.8662240e+00   0.000000e+00   2.801608e+03    705s
   33967    7.8662240e+00   0.000000e+00   2.774574e+04    710s
   34108    7.8662240e+00   0.000000e+00   6.260757e+03    717s
   34249    7.8662240e+00   0.000000e+00   1.387571e+04    723s
   34390    7.8662240e+00   0.000000e+00   8.576678e+03    729s
   34531    7.8662240e+00   0.000000e+00   1.670364e+04    735s
   34672    7.8662240e+00   0.000000e+00   1.120529e+04    742s
   34813    7.8662240e+00   0.000000e+00   2.032282e+04    748s
   34954    7.8662240e+00   0.000000e+00   1.012941e+04    755s
   35095    7.8662240e+00   0.000000e+00   2.389929e+04    762s
   35236    7.8662240e+00   0.000000e+00   1.674853e+04    769s
   35377    7.8662240e+00   0.000000e+00   4.101045e+04    775s
   35518    7.8662240e+00   0.000000e+00   2.128975e+04    782s
   35659    7.8662240e+00   0.000000e+00   3.495645e+04    788s
   35800    7.8662240e+00   0.000000e+00   1.846480e+04    794s
   35941    7.8662240e+00   0.000000e+00   5.591264e+04    801s
   36082    7.8662240e+00   0.000000e+00   1.716789e+04    807s
   36223    7.8662240e+00   0.000000e+00   5.313330e+04    813s
   36364    7.8662240e+00   0.000000e+00   2.290022e+04    821s
   36505    7.8662240e+00   0.000000e+00   4.536028e+04    828s
   36646    7.8662240e+00   0.000000e+00   2.455807e+04    834s
   36787    7.8662240e+00   0.000000e+00   7.262521e+04    841s
   36928    7.8662240e+00   0.000000e+00   3.179159e+04    848s
   37069    7.8662240e+00   0.000000e+00   5.758071e+04    854s
   37210    7.8662240e+00   0.000000e+00   3.288053e+04    862s
   37351    7.8662240e+00   0.000000e+00   1.092722e+05    869s
   37492    7.8662240e+00   0.000000e+00   2.276487e+04    876s
   37633    7.8662240e+00   0.000000e+00   1.136600e+05    883s
   37774    7.8662255e+00   0.000000e+00   4.216441e+04    892s
   37915    7.8662240e+00   0.000000e+00   1.234797e+05    898s
   38056    7.8662240e+00   0.000000e+00   6.333314e+04    905s
   38197    7.8662240e+00   0.000000e+00   1.877174e+05    913s
   38338    7.8662499e+00   0.000000e+00   7.958377e+04    921s
   38479    7.8662240e+00   0.000000e+00   1.447796e+05    929s
   38620    7.8662240e+00   0.000000e+00   1.007168e+05    936s
   38761    7.8662240e+00   0.000000e+00   1.852000e+05    943s
   38902    7.8662537e+00   0.000000e+00   4.801967e+04    959s
   39043    7.8662240e+00   0.000000e+00   3.106460e+05    966s
   39184    7.8662240e+00   0.000000e+00   9.798749e+04    975s
   39325    7.8662240e+00   0.000000e+00   2.407655e+05    983s
   39466    7.8662240e+00   0.000000e+00   1.703227e+05    992s
   39607    7.8662240e+00   0.000000e+00   2.803478e+05    999s
   39748    7.8662240e+00   0.000000e+00   2.989792e+05   1007s
   39889    7.8662240e+00   0.000000e+00   2.896506e+05   1015s
   40030    7.8662240e+00   0.000000e+00   2.036103e+05   1023s
   40171    7.8662240e+00   0.000000e+00   3.938280e+05   1030s
   40312    7.8662240e+00   0.000000e+00   1.418892e+05   1038s
   40453    7.8662240e+00   0.000000e+00   8.333325e+05   1046s
   40594    7.8662240e+00   0.000000e+00   2.107636e+05   1053s
   40735    7.8662240e+00   0.000000e+00   7.609020e+05   1061s
   40876    7.8662240e+00   0.000000e+00   3.179694e+05   1068s
   41017    7.8662240e+00   0.000000e+00   5.877494e+05   1076s
   41158    7.8662240e+00   0.000000e+00   9.414516e+01   1084s
   41258    7.2629712e+00   0.000000e+00   2.358296e+05   1092s
   41385    7.2630037e+00   0.000000e+00   4.065094e+05   1101s
   41512    7.2628653e+00   0.000000e+00   2.658038e+05   1109s
   41639    7.2628590e+00   0.000000e+00   8.824037e+05   1118s
   41766    7.2628747e+00   0.000000e+00   1.442289e+05   1126s
   41893    7.2630859e+00   0.000000e+00   1.307496e+06   1134s
   42020    7.2629104e+00   0.000000e+00   3.297240e+05   1143s
   42147    7.2628797e+00   0.000000e+00   6.371648e+05   1151s
   42274    7.2628506e+00   0.000000e+00   4.334574e+05   1160s
   42401    7.2629538e+00   0.000000e+00   8.848424e+05   1168s
   42528    7.2629289e+00   0.000000e+00   2.838183e+05   1177s
   42655    7.2629262e+00   0.000000e+00   1.399063e+06   1185s
   42782    7.2629660e+00   0.000000e+00   4.554980e+05   1193s
   42909    7.2629500e+00   0.000000e+00   9.247759e+05   1202s
   43036    7.2629446e+00   0.000000e+00   4.817601e+05   1211s
   43163    7.2629949e+00   0.000000e+00   1.893712e+06   1220s
   43290    7.2629944e+00   0.000000e+00   4.725918e+05   1228s
   43417    6.4244311e+00   0.000000e+00   9.133762e+05   1237s
   43544    6.4246072e+00   0.000000e+00   4.469319e+05   1247s
   43708    6.4244375e+00   0.000000e+00   4.051610e+05   1266s
   43808    6.4245451e+00   0.000000e+00   8.217489e+05   1275s
   43910    6.4243972e+00   0.000000e+00   3.095496e+05   1283s
   44010    6.4247621e+00   0.000000e+00   4.117315e+05   1294s
   44162    5.5537298e+00   0.000000e+00   3.689080e+05   1311s
   44326    5.5535860e+00   0.000000e+00   4.029815e+05   1329s
   44490    5.5536780e+00   0.000000e+00   4.838601e+05   1346s
   44654    5.5536249e+00   0.000000e+00   3.291652e+05   1364s
   44818    4.7743529e+00   0.000000e+00   6.031715e+05   1382s
   44982    4.7743342e+00   0.000000e+00   2.441573e+05   1399s
   45146    4.7743007e+00   0.000000e+00   3.344213e+05   1418s
   45310    4.7744281e+00   0.000000e+00   3.663820e+05   1436s
   45474    4.7745080e+00   0.000000e+00   6.942379e+05   1454s
   45638    4.7743251e+00   0.000000e+00   3.841997e+05   1472s
   45802    4.7743899e+00   0.000000e+00   3.829479e+05   1491s
   45966    4.7743682e+00   0.000000e+00   6.632612e+05   1510s
   46130    4.7744272e+00   0.000000e+00   2.791099e+05   1528s
   46294    3.4889844e+00   0.000000e+00   7.636409e+01   1550s
   46458    3.4889844e+00   0.000000e+00   1.348400e+02   1573s
   46622    3.4889844e+00   0.000000e+00   2.102349e+02   1596s
